Estimate,Std. Error,t value,Pr(>|t|),Index
0.021852270966513238,3.268546372512521e-4,66.85623661418475,0,FDis
0.002516786892102331,4.895698574582537e-4,5.140812600614287,2.8441598532425114e-7,FDiv
0.24688283205274542,0.0017034483655421545,144.93120956687778,0,FEve
